LECROYWR640Zi,55822,Waveform
Segments,1,SegmentSize,24886
Segment,TrigTime,TimeSinceSegment1
#1,25-Jun-2026 11:18:56,0                 
Time,Ampl
975772,20.0489616394043
975773,37.33195495605469
975774,54.65025329589844
975775,71.91290283203125
975776,88.93738555908203
975777,106.1566314697266
975778,123.3699417114258
975779,140.6544952392578
975780,158.0570526123047
975781,175.4131164550781
975782,-167.3701782226563
975783,-149.9281311035156
975784,-132.6689910888672
975785,-115.3916473388672
975786,-98.14707183837891
975787,-80.77928161621094
975788,-63.56150436401367
975789,-46.15733337402344
975790,-28.79432106018066
975791,-11.4236421585083
975792,5.771842002868652
975793,23.1104736328125
975794,40.34588623046875
975795,57.44754791259766
975796,74.92113494873047
975797,92.24647521972656
975798,109.4458541870117
975799,126.6423492431641
975800,143.9951934814453
975801,161.1856079101563
975802,178.4514312744141
975803,-164.2115478515625
975804,-146.9447937011719
975805,-129.7306671142578
975806,-112.5276947021484
975807,-95.33882904052734
975808,-78.08292388916016
975809,-60.75003433227539
975810,-43.35996627807617
975811,-26.07195663452148
975812,-8.889494895935059
975813,8.326848030090332
975814,25.42231178283691
975815,42.74520492553711
975816,59.9924430847168
975817,77.41379547119141
975818,94.71463012695313
975819,111.9613342285156
975820,129.1788940429688
975821,146.438720703125
975822,163.6713562011719
975823,-179.239013671875
975824,-161.8871154785156
975825,-144.5774230957031
975826,-127.2738800048828
975827,-109.9342575073242
975828,-92.67998504638672
975829,-75.45811462402344
975830,-58.14862823486328
975831,-40.92279815673828
975832,-23.71854782104492
975833,-6.397264003753662
975834,10.86648941040039
975835,27.9263916015625
975836,44.94052505493164
975837,62.26203155517578
975838,79.51676177978516
975839,96.79071044921875
975840,114.0163879394531
975841,131.2635040283203
975842,148.5529327392578
975843,165.8387908935547
975844,-176.8739013671875
975845,-159.5307312011719
975846,-142.3932647705078
975847,-125.0763473510742
975848,-107.8086776733398
975849,-90.498046875
975850,-73.29424285888672
975851,-55.97639846801758
975852,-38.61978149414063
975853,-21.34128379821777
975854,-4.179722309112549
975855,12.97034645080566
975856,30.20011901855469
975857,47.48899841308594
975858,64.78923797607422
975859,82.12021636962891
975860,99.2603759765625
975861,116.4973602294922
975862,133.8836212158203
975863,151.2071685791016
975864,168.6541748046875
975865,-174.2550048828125
975866,-157.0052947998047
975867,-139.7369689941406
975868,-122.3446502685547
975869,-105.0099792480469
975870,-87.85179138183594
975871,-70.65957641601563
975872,-53.58588409423828
975873,-36.29080963134766
975874,-19.02685737609863
975875,-1.885524272918701
975876,15.36125469207764
975877,32.71648406982422
975878,50.01065063476563
975879,67.15914916992188
975880,84.58838653564453
975881,101.9246444702148
975882,119.182243347168
975883,136.4484558105469
975884,153.7816009521484
975885,170.9354400634766
975886,-171.8098754882813
975887,-154.5188293457031
975888,-137.3209686279297
975889,-120.0838470458984
975890,-102.8369445800781
975891,-85.52211761474609
975892,-68.27460479736328
975893,-50.97184371948242
975894,-33.69342803955078
975895,-16.4623851776123
975896,0.8273990750312805
975897,17.94028472900391
975898,35.12439346313477
975899,52.41265487670898
975900,69.56173706054688
975901,86.66600036621094
975902,103.7398529052734
975903,120.8128509521484
975904,138.0216217041016
975905,155.1971282958984
975906,172.4240570068359
975907,-170.4388580322266
975908,-153.0792999267578
975909,-135.9427032470703
975910,-118.7438583374023
975911,-101.4304046630859
975912,-84.17304229736328
975913,-66.97529602050781
975914,-49.86043548583984
975915,-32.69794845581055
975916,-15.4533634185791
975917,1.877580881118774
975918,19.07998085021973
975919,36.25396347045898
975920,53.5444450378418
975921,70.73147583007813
975922,88.08144378662109
975923,105.4563064575195
975924,122.7278213500977
975925,139.9463195800781
975926,157.0492858886719
975927,174.3329010009766
975928,-168.3727874755859
975929,-151.2454223632813
975930,-134.009521484375
975931,-116.8952713012695
975932,-99.65274810791016
975933,-82.49359893798828
975934,-65.14678955078125
975935,-47.93067169189453
975936,-30.62912750244141
975937,-13.32924270629883
975938,3.922232866287231
975939,21.15718460083008
975940,38.43519592285156
975941,55.79362487792969
975942,73.02174377441406
975943,90.38160705566406
975944,107.6010437011719
975945,124.9064331054688
975946,142.1976013183594
975947,159.4602813720703
975948,176.7602386474609
975949,-165.8739624023438
975950,-148.5849609375
975951,-131.1278381347656
975952,-113.8834457397461
975953,-96.53890228271484
975954,-79.31212615966797
975955,-62.03039932250977
975956,-44.75572204589844
975957,-27.38631629943848
975958,-10.13949108123779
975959,7.222705364227295
975960,24.39085388183594
975961,41.63521957397461
975962,58.90128326416016
975963,76.22056579589844
975964,93.58255767822266
975965,110.9045944213867
975966,128.3339691162109
975967,145.5441589355469
975968,162.770263671875
975969,-179.913818359375
975970,-162.69873046875
975971,-145.2689361572266
975972,-127.9258728027344
975973,-110.7223892211914
975974,-93.255859375
975975,-75.92201995849609
975976,-58.62269592285156
975977,-41.51799774169922
975978,-24.25952529907227
975979,-6.816046714782715
975980,10.31376552581787
975981,27.69214248657227
975982,44.98125076293945
975983,62.15507507324219
975984,79.32901000976563
975985,96.53818511962891
975986,113.7545166015625
975987,130.9300994873047
975988,148.3621826171875
975989,165.61376953125
975990,-177.1185302734375
975991,-159.8689727783203
975992,-142.5784759521484
975993,-125.1851654052734
975994,-108.0145492553711
975995,-90.60212707519531
975996,-73.40235137939453
975997,-56.20410537719727
975998,-38.91935348510742
975999,-21.67280578613281
976000,-4.400411128997803
976001,12.79914855957031
976002,29.9418888092041
976003,47.0845947265625
976004,64.32022094726563
976005,81.42710113525391
976006,98.56439971923828
976007,115.8999404907227
976008,133.1430053710938
976009,150.2984924316406
976010,167.5607299804688
976011,-175.1497955322266
976012,-157.8210906982422
976013,-140.4734191894531
976014,-123.207649230957
976015,-106.0325317382813
976016,-88.78257751464844
976017,-71.61772918701172
976018,-54.21162414550781
976019,-36.82779693603516
976020,-19.4881534576416
976021,-2.14217209815979
976022,15.21408367156982
976023,32.55558013916016
976024,49.78272247314453
976025,67.06227874755859
976026,84.39040374755859
976027,101.8273239135742
976028,119.0892333984375
976029,136.4331665039063
976030,153.6406860351563
976031,170.9184875488281
976032,-171.8724365234375
976033,-154.6413116455078
976034,-137.3228912353516
976035,-120.0632553100586
976036,-102.7713165283203
976037,-85.380126953125
976038,-68.09297180175781
976039,-50.88615417480469
976040,-33.66798782348633
976041,-16.42027473449707
976042,0.8384060263633728
976043,18.0350284576416
976044,35.19069290161133
976045,52.61130523681641
976046,69.93719482421875
976047,87.19084930419922
976048,104.5633087158203
976049,121.8244552612305
976050,139.0238037109375
976051,156.2928771972656
976052,173.5573120117188
976053,-169.2767639160156
976054,-152.0390625
976055,-134.7223968505859
976056,-117.6793518066406
976057,-100.4691848754883
976058,-83.33865356445313
976059,-65.95542144775391
976060,-48.84563827514648
976061,-31.49014091491699
976062,-14.22218799591064
976063,3.080435991287231
976064,20.40746688842773
976065,37.45051193237305
976066,54.62867736816406
976067,71.73342132568359
976068,88.97466278076172
976069,106.2943725585938
976070,123.5771179199219
976071,140.7750091552734
976072,157.8691711425781
976073,175.2146911621094
976074,-167.4330139160156
976075,-150.1577453613281
976076,-132.8220367431641
976077,-115.5380554199219
976078,-98.24543762207031
976079,-81.01266479492188
976080,-63.63983535766602
976081,-46.3818359375
976082,-29.22530174255371
976083,-11.90189743041992
976084,5.369964122772217
976085,22.59378433227539
976086,39.79825973510742
976087,57.04861068725586
976088,74.28880310058594
976089,91.51195526123047
976090,108.8144378662109
976091,125.9819946289063
976092,143.3052520751953
976093,160.3616333007813
976094,177.6429595947266
976095,-165.2003784179688
976096,-148.0343627929688
976097,-130.7633361816406
976098,-113.6039581298828
976099,-96.50704193115234
976100,-79.17420196533203
976101,-61.88816070556641
976102,-44.66101837158203
976103,-27.36709213256836
976104,-10.1421537399292
976105,6.953910827636719
976106,24.21686172485352
976107,41.53849792480469
976108,58.89958572387695
976109,76.16440582275391
976110,93.40984344482422
976111,110.7033996582031
976112,127.9101028442383
976113,145.1763000488281
976114,162.3421630859375
976115,179.5190277099609
976116,-163.3602447509766
976117,-146.0652618408203
976118,-128.8306884765625
976119,-111.6027069091797
976120,-94.36031341552734
976121,-77.12509918212891
976122,-59.87410354614258
976123,-42.6436882019043
976124,-25.29913520812988
976125,-8.161128044128418
976126,9.321661949157715
976127,26.56214332580566
976128,43.86991119384766
976129,61.14656829833984
976130,78.49028015136719
976131,95.76434326171875
976132,112.9884338378906
976133,130.1935577392578
976134,147.4577789306641
976135,164.6320495605469
976136,-178.0832824707031
976137,-160.7342224121094
976138,-143.3708038330078
976139,-126.1042022705078
976140,-108.9089508056641
976141,-91.54437255859375
976142,-74.36583709716797
976143,-57.01660537719727
976144,-39.7259407043457
976145,-22.40098762512207
976146,-5.141607761383057
976147,12.04046249389648
976148,29.10730743408203
976149,46.46551132202148
976150,63.72497940063477
976151,80.94911956787109
976152,98.23652648925781
976153,115.5602722167969
976154,132.8023986816406
976155,150.1682739257813
976156,167.3195953369141
976157,-175.4303588867188
976158,-158.1668090820313
976159,-140.8735504150391
976160,-123.5334930419922
976161,-106.3461303710938
976162,-89.24589538574219
976163,-71.99423217773438
976164,-54.59368896484375
976165,-37.352294921875
976166,-20.0300464630127
976167,-2.78606390953064
976168,14.48816776275635
976169,31.63517761230469
976170,48.91937637329102
976171,66.08779144287109
976172,83.43153381347656
976173,100.8047866821289
976174,118.2344436645508
976175,135.4613952636719
976176,152.7944641113281
976177,169.9879302978516
976178,-172.72314453125
976179,-155.4592895507813
976180,-138.1723785400391
976181,-120.8112487792969
976182,-103.5407867431641
976183,-86.25529479980469
976184,-69.05110931396484
976185,-51.75890350341797
976186,-34.43387985229492
976187,-17.19016456604004
976188,0.04208925366401672
976189,17.36844825744629
976190,34.59090042114258
976191,51.88916778564453
976192,69.21733856201172
976193,86.49257659912109
976194,103.7626190185547
976195,120.9908065795898
976196,138.1908111572266
976197,155.3637237548828
976198,172.4889068603516
976199,-170.2234802246094
976200,-152.9891357421875
976201,-135.7610168457031
976202,-118.5203857421875
976203,-101.390739440918
976204,-84.22658538818359
976205,-67.0999755859375
976206,-49.87079620361328
976207,-32.68378448486328
976208,-15.37062168121338
976209,1.892322301864624
976210,19.1044750213623
976211,36.46447372436523
976212,53.77359008789063
976213,71.05727386474609
976214,88.30967712402344
976215,105.577278137207
976216,122.8437881469727
976217,140.0754852294922
976218,157.2961120605469
976219,174.7170715332031
976220,-167.8662567138672
976221,-150.6489562988281
976222,-133.3853149414063
976223,-116.369873046875
976224,-99.10263061523438
976225,-81.80479431152344
976226,-64.56537628173828
976227,-47.28182601928711
976228,-29.96425247192383
976229,-12.63022232055664
976230,4.822735786437988
976231,21.97456932067871
976232,39.26820755004883
976233,56.54344940185547
976234,73.91824340820313
976235,91.150634765625
976236,108.5412521362305
976237,125.8928680419922
976238,143.3367309570313
976239,160.5249481201172
976240,177.6169738769531
976241,-165.3236999511719
976242,-148.1594085693359
976243,-130.9994659423828
976244,-113.9526062011719
976245,-96.73001861572266
976246,-79.54003143310547
976247,-62.30188751220703
976248,-44.96650695800781
976249,-27.70813941955566
976250,-10.53417015075684
976251,6.752085208892822
976252,24.08083915710449
976253,41.4351806640625
976254,58.82958602905273
976255,76.08349609375
976256,93.33155822753906
976257,110.5670776367188
976258,127.8089370727539
976259,145.1378326416016
976260,162.4569702148438
976261,179.75048828125
976262,-163.0650634765625
976263,-145.8264312744141
976264,-128.4779968261719
976265,-111.192268371582
976266,-93.87870025634766
976267,-76.71758270263672
976268,-59.35446929931641
976269,-42.20359039306641
976270,-24.97161293029785
976271,-7.801815509796143
976272,9.476485252380371
976273,26.81089019775391
976274,44.24386215209961
976275,61.56142807006836
976276,78.87743377685547
976277,96.05190277099609
976278,113.3407440185547
976279,130.6832580566406
976280,147.9252014160156
976281,165.2864837646484
976282,-177.4587554931641
976283,-160.09521484375
976284,-142.6800537109375
976285,-125.3377990722656
976286,-108.1669845581055
976287,-91.003662109375
976288,-73.81065368652344
976289,-56.57470321655273
976290,-39.33064651489258
976291,-22.03401374816895
976292,-4.731401443481445
976293,12.57257270812988
976294,29.85186767578125
976295,47.13814544677734
976296,64.60887145996094
976297,81.75768280029297
976298,99.10699462890625
976299,116.4307861328125
976300,133.7653198242188
976301,151.0661163330078
976302,168.2413482666016
976303,-174.444091796875
976304,-157.2139892578125
976305,-139.9235992431641
976306,-122.6949462890625
976307,-105.4436111450195
976308,-88.21038818359375
976309,-71.04849243164063
976310,-53.76794052124023
976311,-36.40473937988281
976312,-19.07381629943848
976313,-1.898577451705933
976314,15.28027153015137
976315,32.55215454101563
976316,49.75796890258789
976317,67.02098846435547
976318,84.18561553955078
976319,101.3605575561523
976320,118.5517349243164
976321,135.7424926757813
976322,152.9902038574219
976323,170.2113342285156
976324,-172.6639709472656
976325,-155.4305572509766
976326,-138.2884826660156
976327,-121.2101898193359
976328,-104.0320434570313
976329,-86.81375122070313
976330,-69.67388916015625
976331,-52.36927795410156
976332,-35.02460479736328
976333,-17.76442909240723
976334,-0.5047847032546997
976335,16.68436813354492
976336,33.94075775146484
976337,50.90611267089844
976338,68.28363037109375
976339,85.61837005615234
976340,103.0347671508789
976341,120.3778762817383
976342,137.6527557373047
976343,154.8864898681641
976344,172.2899932861328
976345,-170.4263763427734
976346,-153.2878265380859
976347,-135.9877014160156
976348,-118.6694183349609
976349,-101.2355270385742
976350,-83.90373992919922
976351,-66.71816253662109
976352,-49.41418838500977
976353,-32.0543098449707
976354,-14.87283325195313
976355,2.409002065658569
976356,19.68514633178711
976357,37.1265754699707
976358,54.29737091064453
976359,71.58130645751953
976360,88.70783996582031
976361,106.0748977661133
976362,123.1990127563477
976363,140.4382781982422
976364,157.6060638427734
976365,174.9739990234375
976366,-167.80810546875
976367,-150.5036926269531
976368,-133.39013671875
976369,-116.1268920898438
976370,-98.85176849365234
976371,-81.71418762207031
976372,-64.60932159423828
976373,-47.25233459472656
976374,-29.95315742492676
976375,-12.69413566589355
976376,4.589599609375
976377,21.81958961486816
976378,39.04866790771484
976379,56.29759979248047
976380,73.53413391113281
976381,90.78577423095703
976382,108.0089263916016
976383,125.2684860229492
976384,142.5659790039063
976385,159.9411468505859
976386,176.9932556152344
976387,-165.6908111572266
976388,-148.3835906982422
976389,-131.2915954589844
976390,-114.0537109375
976391,-96.60064697265625
976392,-79.466064453125
976393,-62.41112518310547
976394,-45.18621063232422
976395,-28.08181953430176
976396,-10.98287296295166
976397,6.231298446655273
976398,23.40512847900391
976399,40.60038757324219
976400,57.88739776611328
976401,75.15441131591797
976402,92.31337738037109
976403,109.5392150878906
976404,126.7577285766602
976405,143.8824310302734
976406,161.0672454833984
976407,178.2969970703125
976408,-164.5769500732422
976409,-147.2528076171875
976410,-130.0365905761719
976411,-112.7396621704102
976412,-95.37010192871094
976413,-78.1341552734375
976414,-60.97822570800781
976415,-43.72444915771484
976416,-26.55268478393555
976417,-9.503498077392578
976418,7.78559684753418
976419,24.98699760437012
976420,42.1601448059082
976421,59.37095260620117
976422,76.68221282958984
976423,93.99204254150391
976424,111.1507568359375
976425,128.3433074951172
976426,145.5569915771484
976427,162.7379150390625
976428,179.8490142822266
976429,-162.921630859375
976430,-145.7642211914063
976431,-128.6115570068359
976432,-111.3558731079102
976433,-94.16177368164063
976434,-76.91202545166016
976435,-59.70203018188477
976436,-42.48324584960938
976437,-25.25688171386719
976438,-8.085596084594727
976439,9.004647254943848
976440,26.28720092773438
976441,43.5460090637207
976442,60.67233276367188
976443,77.89569854736328
976444,95.07137298583984
976445,112.3654708862305
976446,129.6659240722656
976447,146.8855743408203
976448,164.0795288085938
976449,-178.6521453857422
976450,-161.4698333740234
976451,-144.4199981689453
976452,-127.1563262939453
976453,-109.9925155639648
976454,-92.80203247070313
976455,-75.53099060058594
976456,-58.32464981079102
976457,-41.00004959106445
976458,-23.75690650939941
976459,-6.566719055175781
976460,10.66937828063965
976461,27.9340991973877
976462,45.21380996704102
976463,62.4748420715332
976464,79.79905700683594
976465,97.04915618896484
976466,114.306396484375
976467,131.4491271972656
976468,148.7228240966797
976469,165.9799499511719
976470,-176.6638488769531
976471,-159.4139862060547
976472,-142.1718139648438
976473,-124.8964157104492
976474,-107.636848449707
976475,-90.36060333251953
976476,-72.99520111083984
976477,-55.6639404296875
976478,-38.45647048950195
976479,-21.08794784545898
976480,-3.883936643600464
976481,13.51493358612061
976482,30.67154121398926
976483,47.93556213378906
976484,65.264404296875
976485,82.39500427246094
976486,99.7596435546875
976487,117.1293182373047
976488,134.2739410400391
976489,151.4423675537109
976490,168.7220764160156
976491,-174.0597839355469
976492,-156.8226013183594
976493,-139.5746154785156
976494,-122.3906784057617
976495,-104.9917602539063
976496,-87.72055053710938
976497,-70.32235717773438
976498,-53.01778030395508
976499,-35.73961639404297
976500,-18.55672836303711
976501,-1.530039668083191
976502,15.84476661682129
976503,32.9388542175293
976504,50.29398345947266
976505,67.63311767578125
976506,84.87571716308594
976507,102.0868377685547
976508,119.193473815918
976509,136.5445098876953
976510,153.7823181152344
976511,171.0149688720703
976512,-171.5163879394531
976513,-154.2615814208984
976514,-137.0347290039063
976515,-119.8970565795898
976516,-102.7405853271484
976517,-85.45636749267578
976518,-68.13650512695313
976519,-50.79397201538086
976520,-33.6253547668457
976521,-16.15338897705078
976522,1.097803473472595
976523,18.33395385742188
976524,35.81863784790039
976525,53.03799438476563
976526,70.34516906738281
976527,87.63056182861328
976528,104.9570236206055
976529,122.1999282836914
976530,139.4940338134766
976531,156.8165130615234
976532,174.2221527099609
976533,-168.5084075927734
976534,-151.2647399902344
976535,-134.02880859375
976536,-116.7283782958984
976537,-99.50068664550781
976538,-82.24776458740234
976539,-64.83251190185547
976540,-47.57736587524414
976541,-30.17856407165527
976542,-12.95075798034668
976543,4.364980697631836
976544,21.73169326782227
976545,38.77498245239258
976546,56.10163497924805
976547,73.41062927246094
976548,90.58829498291016
976549,107.8070983886719
976550,125.1174240112305
976551,142.4585113525391
976552,159.7630920410156
976553,176.9928588867188
976554,-165.6953582763672
976555,-148.3714904785156
976556,-131.0073394775391
976557,-113.7409057617188
976558,-96.40280914306641
976559,-79.14736938476563
976560,-61.78133010864258
976561,-44.52097320556641
976562,-27.28953170776367
976563,-9.953558921813965
976564,7.200595855712891
976565,24.3381233215332
976566,41.50961303710938
976567,58.97543334960938
976568,76.46471405029297
976569,93.84687805175781
976570,111.1992874145508
976571,128.5524291992188
976572,145.8914337158203
976573,163.0307464599609
976574,-179.7071380615234
976575,-162.3607177734375
976576,-145.0683746337891
976577,-127.728385925293
976578,-110.4166564941406
976579,-93.25777435302734
976580,-75.99013519287109
976581,-58.74427032470703
976582,-41.48885345458984
976583,-24.11395645141602
976584,-6.796674251556396
976585,10.48259544372559
976586,27.78838539123535
976587,45.21004486083984
976588,62.34022903442383
976589,79.6805419921875
976590,96.92519378662109
976591,114.2531433105469
976592,131.5407867431641
976593,148.7330017089844
976594,166.0465087890625
976595,-176.6408538818359
976596,-159.3858947753906
976597,-142.1903991699219
976598,-124.9506683349609
976599,-107.7411193847656
976600,-90.36163330078125
976601,-73.24965667724609
976602,-55.93074035644531
976603,-38.83345413208008
976604,-21.71411514282227
976605,-4.417320728302002
976606,12.88339328765869
976607,30.24541282653809
976608,47.36976623535156
976609,64.70451354980469
976610,82.10619354248047
976611,99.36188507080078
976612,116.6641159057617
976613,133.9922332763672
976614,151.2539978027344
976615,168.5499725341797
976616,-174.2075500488281
976617,-156.9968566894531
976618,-139.6839904785156
976619,-122.2539367675781
976620,-105.1019744873047
976621,-87.88687896728516
976622,-70.69718170166016
976623,-53.47738647460938
976624,-36.23013687133789
976625,-19.0502758026123
976626,-1.877894878387451
976627,15.18826198577881
976628,32.44058990478516
976629,49.76379776000977
976630,67.05060577392578
976631,84.30950164794922
976632,101.4692840576172
976633,118.6620101928711
976634,135.9180755615234
976635,153.1689147949219
976636,170.5176696777344
976637,-172.2683410644531
976638,-154.8986511230469
976639,-137.3735656738281
976640,-120.1610488891602
976641,-102.6343536376953
976642,-85.40253448486328
976643,-68.01966094970703
976644,-50.78366088867188
976645,-33.62778472900391
976646,-16.39836311340332
976647,0.7878407835960388
976648,18.07440567016602
976649,35.32942199707031
976650,52.70737075805664
976651,69.93731689453125
976652,87.00879669189453
976653,104.1914215087891
976654,121.3589096069336
976655,138.5127563476563
976656,155.6674957275391
976657,172.9614868164063
976658,-169.9418182373047
976659,-152.733642578125
976660,-135.3467254638672
976661,-117.9871292114258
976662,-100.7002944946289
976663,-83.42864227294922
976664,-66.13222503662109
976665,-48.66321182250977
976666,-31.39315605163574
976667,-13.9962215423584
976668,3.514767408370972
976669,20.75931167602539
976670,38.11772537231445
976671,55.48849105834961
976672,72.66384124755859
976673,89.96373748779297
976674,107.2260131835938
976675,124.5064544677734
976676,141.8607330322266
976677,159.02685546875
976678,176.2969818115234
976679,-166.5038604736328
976680,-149.2734832763672
976681,-132.0046081542969
976682,-114.7515716552734
976683,-97.48967742919922
976684,-80.25876617431641
976685,-63.05496215820313
976686,-45.79507064819336
976687,-28.4428596496582
976688,-11.28976345062256
976689,5.971967697143555
976690,23.33564567565918
976691,40.58180236816406
976692,57.87161254882813
976693,75.09886932373047
976694,92.22011566162109
976695,109.5242385864258
976696,126.7921752929688
976697,144.1166381835938
976698,161.4254913330078
976699,178.7421112060547
976700,-163.9614410400391
976701,-146.6314544677734
976702,-129.3941650390625
976703,-112.1847229003906
976704,-94.85037994384766
976705,-77.55442047119141
976706,-60.18397521972656
976707,-42.96223068237305
976708,-25.73587226867676
976709,-8.470494270324707
976710,8.905059814453125
976711,26.20169448852539
976712,43.50496673583984
976713,60.87520599365234
976714,78.26824188232422
976715,95.59651184082031
976716,113.0663223266602
976717,130.38134765625
976718,147.5402374267578
976719,164.6844177246094
976720,-178.046142578125
976721,-160.8800201416016
976722,-143.6287384033203
976723,-126.2004623413086
976724,-108.798454284668
976725,-91.48050689697266
976726,-74.25367736816406
976727,-56.93515014648438
976728,-39.8282470703125
976729,-22.47554779052734
976730,-5.224929809570313
976731,12.14429092407227
976732,29.47695541381836
976733,46.67427825927734
976734,64.00202941894531
976735,81.22515106201172
976736,98.33914184570313
976737,115.6131134033203
976738,132.9483947753906
976739,150.2003021240234
976740,167.4717407226563
976741,-175.1117858886719
976742,-157.8318634033203
976743,-140.6003570556641
976744,-123.365119934082
976745,-106.0736312866211
976746,-88.87224578857422
976747,-71.60572814941406
976748,-54.27890014648438
976749,-36.94102096557617
976750,-19.65755081176758
976751,-2.419628381729126
976752,14.83525085449219
976753,31.98059272766113
976754,49.18706893920898
976755,66.44576263427734
976756,83.67613983154297
976757,101.018180847168
976758,118.3180236816406
976759,135.6433410644531
976760,152.7875366210938
976761,170.0447082519531
976762,-172.7108917236328
976763,-155.4171752929688
976764,-138.0978698730469
976765,-120.7397613525391
976766,-103.4605484008789
976767,-86.11748504638672
976768,-68.74092864990234
976769,-51.46139144897461
976770,-34.01435470581055
976771,-16.7231388092041
976772,0.5166400074958801
976773,17.95450592041016
976774,35.12201309204102
976775,52.565185546875
976776,70.0234375
976777,87.19065093994141
976778,104.3814163208008
976779,121.5537643432617
976780,138.8923187255859
976781,156.2071533203125
976782,173.5025787353516
976783,-169.2595977783203
976784,-151.9258880615234
976785,-134.6743927001953
976786,-117.3848114013672
976787,-100.174934387207
976788,-82.94795227050781
976789,-65.85752868652344
976790,-48.60235214233398
976791,-31.35091400146484
976792,-14.11407661437988
976793,3.200213193893433
976794,20.33020401000977
976795,37.47719573974609
976796,54.7034912109375
976797,71.95829772949219
976798,89.15406036376953
976799,106.5135879516602
976800,123.8579711914063
976801,141.20068359375
976802,158.4215240478516
976803,175.6474609375
976804,-167.0875091552734
976805,-149.7522277832031
976806,-132.5556945800781
976807,-115.3990631103516
976808,-98.07257843017578
976809,-80.96762847900391
976810,-63.72758102416992
976811,-46.40705490112305
976812,-29.17421340942383
976813,-11.83965492248535
976814,5.382569313049316
976815,22.69792366027832
976816,39.99970626831055
976817,57.18495941162109
976818,74.38758850097656
976819,91.70275115966797
